"organization_id","shop_name","farmer_description","region","category","name_product","product_id","product_description","url_product","url_farmer"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Заморозка","Морковные котлеты","61653","Котлеты приходят к Вам свежемороженые .","https://svoe-rodnoe.ru/category/ovoschi-i-smesi/19526-37-morkovnye-kotlety","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Заморозка","Пельмени ручной работы  Индейка","61487","Пельмени ручной работы (Индейка)","https://svoe-rodnoe.ru/category/pel-meni/19526-9-pel-meni-ruchnoj-raboty","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Заморозка","Пельмени ручной работы( Телятина )","61492","Пельмени ручной работы( Телятина )","https://svoe-rodnoe.ru/category/pel-meni/19526-11-pel-meni-ruchnoj-raboty-teljatina","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Заморозка","Фасолевые котлеты ","61648","Котлеты приходят к Вам свежемороженые .","https://svoe-rodnoe.ru/category/ovoschi-i-smesi/19526-34-fasolevye-kotlety","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Заморозка","Чебуреки ","61522","Чебуреки… Ну что можно про них сказать? Надо готовить и пробовать! Чебуреки по этому рецепту получаются очень сочными, вкусными, мягкими и одновременно хрустящими с пузырьками.","https://svoe-rodnoe.ru/category/chebureki/19526-27-chebureki","https://svoe-rodnoe.ru/farmers/19526"
"188","Сыроварня DolceLatte","Сыроварня Dolce LatteМы производим качественные сыры по европейским стандартам. В цеху работают специалисты из Италии, которые строго соблюдают традиционные технологии и рецептуру, — именно поэтому наши сыры ничем не отличаются от итальянских. Вся продукция изготавливается исключительно из цельного молока с использованием итальянских ферментов и без добавления консервантов – срок годности молодых сыров составляет не более десяти дней. У нас вы можете приобрести: моцареллу, рикотту, скаморцу, буррату, качокавалло, качотту, страккино, страчателлу, нодини.","Москва","Бакалея","Паштет с апельсиновой глазурью и черносливом","82833","Воздушный паштет с черносливом и апельсиновой глазурью идеально подойдет для завтрака с чашкой ароматного итальянского кофе.","https://svoe-rodnoe.ru/category/pashtety/188-67875457-pashtet-s-apel-sinovoj-glazur-ju-i-chernoslivom","https://svoe-rodnoe.ru/farmers/188"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Мед и пчеловодство","Мёд ","61223","Натуральный цветочный мёд богат природными витаминами и микроэлементами, которые помогают повышать тонус организма и укреплять иммунитет. Органический мёд является полностью природным продуктом, произведенным с использованием технологий, которые обеспечивают его создание из сырья, полученного без применения синтетических удобрений, пестицидов, ГМО, лекарственных препаратов.","https://svoe-rodnoe.ru/category/cvetochnyj-med/19526-0003-mjod","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Мясо и птица","Колбаски для жарки из баранины ","61516","Свежие колбаски для жарки ","https://svoe-rodnoe.ru/category/sosiski-i-sardel-ki/19526-23-kolbaski-dlja-zharki-iz-baraniny","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Яйца и молочные продукты","Творог фермерский 18 %","61228","Домашний творог с жирностью 18% изготавливается из нормализованного самосквашенного молока, полученного на ферме. В общей сложности на ферме содержится более 100 животных, которые питаются только органическими кормами и пьют чистейшую воду. Именно так производитель получает сырье премиального качества._x000D_
Поскольку творог богат кальцием в легкоусвояемой форме, витаминами В1, В2, РР, С и множеством микроэлементов, он полезен для образования гемоглобина в крови, поддержания нервной системы и укрепления костной и хрящевой тканей._x000D_
","https://svoe-rodnoe.ru/category/mjagkij-tvorog/19526-0005-tvorog-fermerskij","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Яйца и молочные продукты","Яйцо куриное","61216","Деревенские яйца - не только вкусные, но очень полезные для здоровья. Из них получается сытный завтрак, который дает энергию на целый день. Условия содержания кур - свободный выгул.","https://svoe-rodnoe.ru/category/kurinye-yajca/19526-0002-jajco-kurinoe","https://svoe-rodnoe.ru/farmers/19526"
"188","Сыроварня DolceLatte","Сыроварня Dolce LatteМы производим качественные сыры по европейским стандартам. В цеху работают специалисты из Италии, которые строго соблюдают традиционные технологии и рецептуру, — именно поэтому наши сыры ничем не отличаются от итальянских. Вся продукция изготавливается исключительно из цельного молока с использованием итальянских ферментов и без добавления консервантов – срок годности молодых сыров составляет не более десяти дней. У нас вы можете приобрести: моцареллу, рикотту, скаморцу, буррату, качокавалло, качотту, страккино, страчателлу, нодини.","Москва","Мясо и птица","Ветчина Prosciutto cotto ""DolceLatte""","76282","Прошутто Котто (Prosciutto cotto)– по-русски «приготовленный», отваренная ветчина. Готовится из цельного заднего свиного окорока. Процесс приготовления значительно короче, чем прошутто крудо._x000D_
","https://svoe-rodnoe.ru/category/sausage/188-21-vetchina-prosciutto-cotto-dolcelatte","https://svoe-rodnoe.ru/farmers/188"
"188","Сыроварня DolceLatte","Сыроварня Dolce LatteМы производим качественные сыры по европейским стандартам. В цеху работают специалисты из Италии, которые строго соблюдают традиционные технологии и рецептуру, — именно поэтому наши сыры ничем не отличаются от итальянских. Вся продукция изготавливается исключительно из цельного молока с использованием итальянских ферментов и без добавления консервантов – срок годности молодых сыров составляет не более десяти дней. У нас вы можете приобрести: моцареллу, рикотту, скаморцу, буррату, качокавалло, качотту, страккино, страчателлу, нодини.","Москва","Мясо и птица","Колбаса Felino","20330","Деликатес обладает мягким и нежным вкусом. Плотная мясная структура сочетается с правильной мягкостью продукта, что достаточно важно. Основная специя Фелино – чёрный перец. Колбаса, как правило, подаётся в качестве сервировочной нарезки, однако, каким образом отпотчевать Фелино, решать исключительно вам. Без салями Фелино сложно представить итальянскую пиццу, самые различные сэндвичи, холодные закуски. Это незаменимая колбаса, которая соответствует всем стандартам качества мясной продукции. Итальянский рецепт передавался из поколения в поколение более восьми веков. Теперь мы, DolceLatte, используем его, чтобы радовать._x000D_
Средний вес 300-350 гр ","https://svoe-rodnoe.ru/category/syrokopchenaya-kolbasa/188-0014-kolbasa-felino-dolcelatte","https://svoe-rodnoe.ru/farmers/188"
"188","Сыроварня DolceLatte","Сыроварня Dolce LatteМы производим качественные сыры по европейским стандартам. В цеху работают специалисты из Италии, которые строго соблюдают традиционные технологии и рецептуру, — именно поэтому наши сыры ничем не отличаются от итальянских. Вся продукция изготавливается исключительно из цельного молока с использованием итальянских ферментов и без добавления консервантов – срок годности молодых сыров составляет не более десяти дней. У нас вы можете приобрести: моцареллу, рикотту, скаморцу, буррату, качокавалло, качотту, страккино, страчателлу, нодини.","Москва","Мясо и птица","Холодец ""DolceLatte"" ","82864","Холодец DolceLatte отличается пикантным ароматом и нежным вкусом. Мясо, заключённое в холодец, буквально тает во рту. Добавьте немного горчицы или хрена, чтобы блюдо стало чуть более острым. Специфика приготовления разработана таким образом, что сохраняются все полезные свойства. Поэтому холодец DolceLatte содержит большое количество полезных элементов. Например, обилие животного белка благотворно сказывается на восстановлении тканей. Холодец принято подавать с другими закусками: зелёным салатом, огурцами, помидорами, паприкой и фасолью. Он может стать отличным дополнением для исконно русских блюд. Кушайте только полезную и вкусную пищу!","https://svoe-rodnoe.ru/category/mjasnye-delikatesy/188-5688644787-holodec-dolcelatte","https://svoe-rodnoe.ru/farmers/188"
"188","Сыроварня DolceLatte","Сыроварня Dolce LatteМы производим качественные сыры по европейским стандартам. В цеху работают специалисты из Италии, которые строго соблюдают традиционные технологии и рецептуру, — именно поэтому наши сыры ничем не отличаются от итальянских. Вся продукция изготавливается исключительно из цельного молока с использованием итальянских ферментов и без добавления консервантов – срок годности молодых сыров составляет не более десяти дней. У нас вы можете приобрести: моцареллу, рикотту, скаморцу, буррату, качокавалло, качотту, страккино, страчателлу, нодини.","Москва","Сыры","Бурратине ","82822","Бурратине – молодой сыр в виде маленьких шариков бурраты. Он представляет собой мешочек из волокнистой моцареллы, с мягкой сливочной начинкой. Прекрасно сочетается с томатами, базиликом и рукколой.","https://svoe-rodnoe.ru/category/rassol-nye-syry/188-787654443-burratine","https://svoe-rodnoe.ru/farmers/188"
"188","Сыроварня DolceLatte","Сыроварня Dolce LatteМы производим качественные сыры по европейским стандартам. В цеху работают специалисты из Италии, которые строго соблюдают традиционные технологии и рецептуру, — именно поэтому наши сыры ничем не отличаются от итальянских. Вся продукция изготавливается исключительно из цельного молока с использованием итальянских ферментов и без добавления консервантов – срок годности молодых сыров составляет не более десяти дней. У нас вы можете приобрести: моцареллу, рикотту, скаморцу, буррату, качокавалло, качотту, страккино, страчателлу, нодини.","Москва","Сыры","ДольчеЛатте ","82845","Авторский сыр сыроварни. Сыровары DolceLatte добавили в своё гастрономическое произведение только самое лучшее, дополняя вкусовые качества и подчёркивая уникальность. Попробуйте и, возможно, именно DolceLatte станет постоянным элементом ваших завтраков, обедов и ужинов!","https://svoe-rodnoe.ru/category/semi-hard-cheeses/188-787656789-dol-chelatte","https://svoe-rodnoe.ru/farmers/188"
"188","Сыроварня DolceLatte","Сыроварня Dolce LatteМы производим качественные сыры по европейским стандартам. В цеху работают специалисты из Италии, которые строго соблюдают традиционные технологии и рецептуру, — именно поэтому наши сыры ничем не отличаются от итальянских. Вся продукция изготавливается исключительно из цельного молока с использованием итальянских ферментов и без добавления консервантов – срок годности молодых сыров составляет не более десяти дней. У нас вы можете приобрести: моцареллу, рикотту, скаморцу, буррату, качокавалло, качотту, страккино, страчателлу, нодини.","Москва","Сыры","Качотта","96","Название сыра переводится как «маленький сыр», «сырок», что определено его размером. Качотта – превосходный бутербродный сыр, который отлично плавится и может быть использован при приготовлении различных блюд традиционной итальянской кухни: пиццы, пасты, ризотто.","https://svoe-rodnoe.ru/category/semi-hard-cheeses/188-16947-7555-kachotta","https://svoe-rodnoe.ru/farmers/188"
"188","Сыроварня DolceLatte","Сыроварня Dolce LatteМы производим качественные сыры по европейским стандартам. В цеху работают специалисты из Италии, которые строго соблюдают традиционные технологии и рецептуру, — именно поэтому наши сыры ничем не отличаются от итальянских. Вся продукция изготавливается исключительно из цельного молока с использованием итальянских ферментов и без добавления консервантов – срок годности молодых сыров составляет не более десяти дней. У нас вы можете приобрести: моцареллу, рикотту, скаморцу, буррату, качокавалло, качотту, страккино, страчателлу, нодини.","Москва","Сыры","Скаморца","92"," Отличается от других итальянских сыров формой, которая напоминает грушу. Она образуется в процессе сушки из-за жгута, которым перевязывают основание сырного шарика. Его вкус идеально дополняют свежие овощи, грибы и ветчина.","https://svoe-rodnoe.ru/category/rassol-nye-syry/188-16947-46388-skamorca","https://svoe-rodnoe.ru/farmers/188"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Заморозка","Блины классические ","61657","Тонкие , ажурные , нежнейшие и очень вкусные -это все о наших блинчиках! ","https://svoe-rodnoe.ru/category/bliny/19526-39-bliny-klassicheskie","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Заморозка","Котлеты из трески ","61652","Котлеты приходят к Вам свежемороженые .","https://svoe-rodnoe.ru/category/polufabrikaty-rybnye/19526-36-kotlety-iz-treski","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Заморозка","Манты из телятины ","61501","Манты-вкуснее мясное блюдо, которое популярно в Центральной Азии ,Калмыкии , Турции ,Монголии, Кореи","https://svoe-rodnoe.ru/category/manty/19526-17-manty-iz-teljatiny","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Мясо и птица","Колбаски для жарки из свинины и телятины ","61517","Свежие колбаски для жарки из свинины и телятины ","https://svoe-rodnoe.ru/category/sosiski-i-sardel-ki/19526-24-kolbaski-dlja-zharki-iz-svininy-i-teljatiny","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Мясо и птица","Колбаски для жарки куриные ","61519","Колбаски для жарки куриные ","https://svoe-rodnoe.ru/category/sosiski-i-sardel-ki/19526-26-kolbaski-dlja-zharki-kurinye","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Сыры","Фермерский сыр","61225","Фермерский сыр – твердый эксклюзивный сыр. Он производится только на нашей ферме из премиальных и экологически чистых ингредиентов. _x000D_
 Сыр наполнен тонким ароматом, богатым и выразительным послевкусием, плотной консистенцией и характерной корочкой._x000D_
В основе этого изумительного сыра лежит натуральное молоко, в котором содержатся хром, магний, натрий, цинк, кальций, калий, фосфор, витамины РР, А, В. Такой состав благотворно влияет на нервную и иммунную систему, улучшает здоровья кожи и ногтевой пластины, укрепляет кости и зубы.","https://svoe-rodnoe.ru/category/hard-cheeses/19526-0004-fermerskij-syr","https://svoe-rodnoe.ru/farmers/19526"
"19526","Экоферма ""Душевное""","Экоферма «Душевное» - у нас всё сделано с душой._x000D_
_x000D_
Уникальность нашей фермы ещё в том, что мы кормим всех наших обитателей только зерном и только натуральным кормом. Сами заготавливаем сено из разнотравьяЭкоферма Душевное- это уникальное место, где нашли свой дом более 100 животных и птиц. Наша ферма - наша гордость! Ферма состоит из трёх залов, тут живут коровы, телята, бычки , овцы, бараны, ягнята, козочки, лошадь. У каждого животного Свое имя, свой характер и своя история! _x000D_
На ферме мы построили 3 птичника , где содержим уток и кур._x000D_
Неподалёку располагаются ульи, и наши пчёлы - трудяги снабжают нас необыкновенной вкусноты мёдом!_x000D_
_x000D_
_x000D_
На нашей территории есть место и органическому земледелию. Мы посадили свой сад и огород, который ежегодно нас радует своими плодами.","Москва","Яйца и молочные продукты","Кефир фермерский ","61665","Фермерские продукты – это не только отличный вкус, но и польза для организма. Кефир с натуральными молочнокислыми бактериями делает человека крепким и здоровым.","https://svoe-rodnoe.ru/category/kefir/19526-44-kefir-fermerskij","https://svoe-rodnoe.ru/farmers/19526"
